query,prediction,ground_truth,f1_score,exact_match,similarity_score,sas_score
বোধি গাছটি কোন ধরণের গাছ ছিল?,"

ফিকাস রিলিজিওসা গাছের",ফিকাস রিলিজিওসা,0.8,0,0.8902078866958618,0.9043079018592834
বোধি গাছটি কোন শহরে ছিল?,"

বোধগয়া শহরে",বোধগয়া,0.6666666666666666,0,0.9347132444381714,0.891977846622467
মূল ডুমুর গাছের দক্ষিণ শাখা হিসাবে পরিচিত?,"

জয়া শ্রী মহা বোধি ন",জয়া শ্রী মহা বোধি,0.888888888888889,0,0.9854886531829834,0.9462746977806091
আবিদ্য কী?,"

সংসারটিকে জন্ম ও মৃত্যুর একটানা পুনরাবৃত্তিচক্র হ",অজ্ঞতা,0.0,0,0.4578976035118103,0.6709798574447632
সংসার থেকে মুক্তি কি সম্ভব?,"

বৌদ্ধ পথ অনুসরণ করে","বৌদ্ধ দৃষ্টিভঙ্গিতে, বৌদ্ধ পথ অনুসরণ করে সংসার থেকে মুক্তি সম্ভব ",0.5714285714285715,0,0.8347529768943787,0.8410401940345764
বৌদ্ধ ধর্মে জন্ম ও মৃত্যুর চক্রকে কী বলা হয়?,"

সংসারটি",সংসার,0.0,0,0.950372040271759,0.929731547832489
বৌদ্ধধর্মে কয়টি অস্তিত্বের রাজ্য রয়েছে?,"

ছয়টি রাজ্যের",ছয়,0.0,0,0.895993173122406,0.7147547006607056
আবিদ্যটি কী ধরণের সংসার?,"

শারীরিক ক্ষেত্র বা একটি মানসিক অবস্থা হ",অজ্ঞতা,0.0,0,0.6561405062675476,0.6823687553405762
কীভাবে তুমি সংসার থেকে মুক্তি পাবে?,"

বৌদ্ধ পথ অনুসরণ করে",বৌদ্ধ পথ অনুসরণ করে,1.0,1,1.0,1.0
পুনর্জন্মের চক্রের মধ্যে কতটি দূরত্বের মহল রয়েছে?,"

ছয়টি রাজ্যের",ছয়,0.0,0,0.895993173122406,0.7147547006607056
রাজ্যগুলি কী ধরণের রাজ্যের শারীরিক অঞ্চল হিসাবে বোঝা যায়?,"

মানসিক অবস্থা হ",মানসিক,0.5,0,0.8658657670021057,0.8707605600357056
কোনও ব্যক্তি কী করে সংসার থেকে দূরে সরে যেতে পারে?,"

বৌদ্ধ পথ অনুসরণ করে",বৌদ্ধ পথ অনুসরণ,0.8571428571428571,0,0.9953048825263977,0.9566143751144409
গেনশিনের মতে কার্মকে বিনষ্ট করার ক্ষমতা কার?,"

অমিতাভের এমন কর্মফলকে ধ্বংস করার ক",অমিতাভ,0.0,0,0.6563462615013123,0.7764126062393188
খারাপ কর্মফল ধ্বংস করার ক্ষমতা কার?,"

অমিতাভের",অমিতাভ,0.0,0,0.9864271283149719,0.9347571730613708
কিছু মন্ত্র কোন ধরণের কর্মফল কেটে দেওয়ার জন্য ব্যবহৃত হয়?,"

নেতিবাচক কর্মফল বিস্তৃত হতে পারে।",নেতিবাচক,0.3333333333333333,0,0.6996393203735352,0.8296400904655457
"গেনশিনের মতে, কর্মফলকে বিনষ্ট করার ক্ষমতা কী আছে?","

অমিতাভের এমন কর্মফলকে ধ্বংস করার ক",অমিতাভ,0.0,0,0.6563462615013123,0.7764126062393188
হিন্দু ধর্ম এবং খ্রিস্টধর্ম স্থায়ী আত্মার জন্য কোন শব্দটি ব্যবহার করে?,"

চিরন্তন আত্মার ধারণাকে",চিরন্তন আত্মা,0.4,0,0.9841421246528625,0.8881695866584778
নিরাকার জগতে পুনর্জন্ম কেবলমাত্র কার দ্বারা পাওয়া যায়?,"

দক্ষ বৌদ্ধ অনুশীলনকারীদের",যারা ধ্যানের সর্বোচ্চ বস্তু অর্পজজ্ঞগুলিতে ধ্যান করতে পারেন,0.0,0,0.7133044600486755,0.6984284520149231
অস্তিত্বের কতটি বিমান রয়েছে?,"

৩১ ট",৩১,0.6666666666666666,0,0.9776809811592102,0.8062852621078491
কত অস্তিত্বের বিমান?,"

৩১ ট",৩১,0.6666666666666666,0,0.9776809811592102,0.8062852621078491
বৌদ্ধ ধর্মের কোন শাখা অনুসারে একটি জীবনের এবং পরের জীবনের মধ্যে একটি ক্রান্তিকালীন অবস্থা রয়েছে?,"

তিব্বতি বৌদ্ধধর্ম অ",পূর্ব এশীয় এবং তিব্বতি,0.2857142857142857,0,0.8653144240379333,0.7693611979484558
তিব্বতি বৌদ্ধধর্ম ব্যতীত অন্য কোন বৌদ্ধধর্ম বরদোকে সমর্থন করে?,"

থেরবাদ পদটি এটিকে প্রত্যাখ্যান করে; তবে পালি ক্যাননের সং",পূর্ব এশীয়,0.0,0,0.34765827655792236,0.6732067465782166
একটি জীবনের মধ্যে একটি মধ্যবর্তী রাষ্ট্র আছে এবং পরেরটি কি বৌদ্ধিজম অনুসারে?,"

তিব্বতি বৌদ্ধধর্ম অ",পূর্ব এশীয় এবং তিব্বতি,0.2857142857142857,0,0.8653144240379333,0.7693611979484558
মধ্যবর্তী রাষ্ট্রের ধারণাটি কোন ধরণের থেরবাদ অস্বীকার করে?,"

গোঁড়া থেরবাদ পদটি এটিকে প্রত্যাখ্যান করে;",গোঁড়া,0.2857142857142857,0,0.4917452335357666,0.7353648543357849
ক্যাননের মধ্যবর্তী স্তরগুলির ধারণাকে কী সমর্থন করে?,"

বুদ্ধ এক জীবন এবং পরবর্তী জীবনে",পালি,0.0,0,0.8022760152816772,0.6881551146507263
চারটি नोবল সত্যের প্রথমটি কী ব্যাখ্যা করে?,"

দুখার প্রকৃতি ব্যাখ্যা করে।",দুখার প্রকৃতি,0.6666666666666666,0,0.921826958656311,0.8774480223655701
দুখার আর একটি শব্দ কী?,"

উদ্বেগ",দুর্ভোগ,0.0,0,0.8850364089012146,0.7713323831558228
দুখার আর একটি প্রকৃতি কী?,"

উদ্বেগ;",উদ্বেগ,1.0,1,0.9867945909500122,0.9177201986312866
দুখার কয়টি দিক আছে?,"

তিনটি দিক রয়েছে",তিন,0.0,0,0.9060121774673462,0.7195711731910706
দুখার কত দিক আছে?,"

তিনটি দিক রয়েছে",তিন,0.0,0,0.9060121774673462,0.7195711731910706
দুখখায় অবদানের কারণ কী?,"

জিনিসগুলির প্রকৃত প্রকৃতির অজ্ঞতা প",অজ্ঞতা,0.3333333333333333,0,0.8103083968162537,0.793265700340271
দুখার উত্সটি কাকে শর্তযুক্ত তৃষ্ণারূপে ব্যাখ্যা করা হয়েছে?,"

তানহা হ",অজ্ঞতা,0.0,0,0.6233603954315186,0.6991485357284546
নোবল এইটফোল্ড পথটি বুদ্ধের সত্য কোনটি?,"

চতুর্থ  নোবেল এ",চতুর্থ,0.5,0,0.959635853767395,0.7909958362579346
চতুর্থ সত্য কতটি কারণ নিয়ে গঠিত?,"

আটটি আন্তঃসংযুক্ত কারণ ব",আট,0.0,0,0.7531045079231262,0.7290093898773193
